index,text,answer,split
1315,"Where the punishment is death, or fine and imprisonment, the jurisdiction in question is extended to all persons “ in the naval’sefvice of the United States” (Rev. Stat., sect.",No,test
1316,S. nationals . . . against Iran or Iranian entities” still being litigated in the Tribunal “remain blocked in the United States.”,No,test
1317,The United States Court of Appeals for the Ninth Circuit held that Chavez was not entitled to a defense of qualified immunity because he violated Martinez’s clearly established constitutional rights.,No,test
1318,"But even if one believes that the Court is obliged to apply Edwards to any ease involving continuing custody, the Court’s opinion today goes well beyond that.",No,test
1319,"Thus, if the lease of trust lands calls for a rental of substantially less than the land’s then fair rental value, it is null and void and the holder of the claimed leasehold interest could not be entitled to compensation upon condemnation.",No,test
1320,"In 1933, Maryland established a permitting system for water withdrawal and waterway construction taking place within Maryland territory.",No,test
1321,The petitioners claimed that the Fourteenth Amendment’s Due Process Clause and the Sixth Amendment’s jury trial guarantee (as incorporated by the Fourteenth Amendment) required the State to prove to the jury beyond a reasonable doubt that they had visibly possessed firearms.,No,test
1322,"Justice Story to pass to the devisee not merely the buildingbut all the land under .the mill- and necessary for its use, and commonly used with it.",No,test
1323,"A title, good of record when reinforced, by the patent of 1683, had been confirmed by a century of undisturbed possession.",No,test
1324,"In connection with that determination, however, we disagree with the dissent’s contention, post, at 353, that “only an analyst’s testimony suffices to prove [the] fact” that “the substance is cocaine.”",No,test
1325,Section 701(e) uses identical language when providing that a labor organization affects commerce if it “operates a hiring hall or hiring office which procures employees for an employer ....” 42 U. S. C. §2000e(e).,No,test
1326,"Later in its opinion, however, the Court states that.the Louisiana scheme violates substantive due process not because it is not “reasonably related” to the State’s purposes, but instead because its detention provisions are not “sharply focused” or “carefully limited,” in contrast to the scheme we upheld in Salerno.",No,test
1327,"It does not, however, include the cargo, which, presumptively at least, does not belong to the owner of the ship.",No,test
1328,"It slumbered for many years, and finally in April, 1907, was discontinued without prejudice.",No,test
1329,"North Dakota, which a few years ago seemed to contain immense areas of poor land, is, I am informed, obtaining in many cases $15 or $20 per acre for its school sections.",No,test
1330,"Nothing in our precedents stating that lands reserved from the public domain were “reserved from sale,” Grisar v. McDowell, 6 Wall.",No,test
1331,"A prima facie case under Batson es tablishes a “ ‘legally mandatory, rebuttable presumption,’ ” it does not merely constitute “enough evidence to permit the inference” that discrimination has occurred.",No,test
1332,"Unless the Court is ashamed of its new rule, it is inexplicable that the Court seeks to limit its damage by hoping that defense counsel will be derelict in their duty to insist that the prosecution prove its case.",No,test
1333,"Hearings on H. R. 7902 before the House Committee on Indian Affairs, 73d Cong., 2d Sess., 17 (1934); see also D. Otis, The Dawes Act and the Allotment of Indian Lands 124-155 (Prucha ed. 1973) (discussing results of the allotments by 1900).",No,test
1334,No Member of the Court suggested that the absence of a pending criminal proceeding made the Self-Incrimination Clause inquiry irrelevant.,No,test
1335,"Due process requires notice “reasonably calculated, under all the circumstances, to apprise interested parties of the pendency of the action and afford them an opportunity to present their objections.”",No,test
1336,"In 2004, the most recent year for which data are available, drug possession and trafficking resulted in 362,850 felony convictions in state courts across the country.",No,test
